mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reglog__C,param_reglog__penalty,param_selectkbest__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.9715601921081545,0.44881324687671814,1.0622798919677734,0.27857154226286135,0.1,l1,5000,"{'reglog__C': np.float64(0.1), 'reglog__penalty': 'l1', 'selectkbest__k': 5000}",0.7768741484775478,0.8039360813785774,0.8287675748241019,0.8333852737057857,0.8027694521040643,0.8091465060980154,0.020405021944998544,4
4.5973655700683596,0.9874657661452515,0.9657787799835205,0.24385909682277856,0.1,l1,10000,"{'reglog__C': np.float64(0.1), 'reglog__penalty': 'l1', 'selectkbest__k': 10000}",0.7768741484775478,0.8039360813785774,0.8287675748241019,0.8333852737057857,0.8027694521040643,0.8091465060980154,0.020405021944998544,4
4.113561964035034,0.9742182529544948,1.0489523887634278,0.11300602262223006,0.1,l1,20000,"{'reglog__C': np.float64(0.1), 'reglog__penalty': 'l1', 'selectkbest__k': 20000}",0.7768741484775478,0.8039360813785774,0.8287675748241019,0.8333852737057857,0.8027694521040643,0.8091465060980154,0.020405021944998544,4
4.326751708984375,1.1009153685771362,1.090276336669922,0.28910855709497935,0.1,l2,5000,"{'reglog__C': np.float64(0.1), 'reglog__penalty': 'l2', 'selectkbest__k': 5000}",0.7975434201536636,0.814462996480041,0.8236314710712103,0.8451098139336042,0.7988910202613595,0.8159277443799755,0.017557445262499992,1
5.911707067489624,1.4044726929353633,1.4785825252532958,0.49089078272306663,0.1,l2,10000,"{'reglog__C': np.float64(0.1), 'reglog__penalty': 'l2', 'selectkbest__k': 10000}",0.7975434201536636,0.814462996480041,0.8236314710712103,0.8451098139336042,0.7988910202613595,0.8159277443799755,0.017557445262499992,1
4.427014636993408,0.828820721348389,1.1240318775177003,0.3203185031061557,0.1,l2,20000,"{'reglog__C': np.float64(0.1), 'reglog__penalty': 'l2', 'selectkbest__k': 20000}",0.7975434201536636,0.814462996480041,0.8236314710712103,0.8451098139336042,0.7988910202613595,0.8159277443799755,0.017557445262499992,1
7.692963647842407,3.3505256242108867,1.450881004333496,0.531410538355247,0.31622776601683794,l1,5000,"{'reglog__C': np.float64(0.31622776601683794), 'reglog__penalty': 'l1', 'selectkbest__k': 5000}",0.7931454690015862,0.7954817869086288,0.768706524909404,0.7899571292156604,0.7716580745713943,0.7837897969213349,0.011286726711733116,10
8.330241155624389,2.645490577122389,1.224656343460083,0.45988815707058367,0.31622776601683794,l1,10000,"{'reglog__C': np.float64(0.31622776601683794), 'reglog__penalty': 'l1', 'selectkbest__k': 10000}",0.7931454690015862,0.7954817869086288,0.768706524909404,0.7899571292156604,0.7716580745713943,0.7837897969213349,0.011286726711733116,10
5.837137269973755,0.9669919947847473,0.9845134258270264,0.12015342413301418,0.31622776601683794,l1,20000,"{'reglog__C': np.float64(0.31622776601683794), 'reglog__penalty': 'l1', 'selectkbest__k': 20000}",0.7931454690015862,0.7954817869086288,0.768706524909404,0.7899571292156604,0.7716580745713943,0.7837897969213349,0.011286726711733116,10
7.832359170913696,2.0986744247578595,1.932574701309204,0.41444402139946424,0.31622776601683794,l2,5000,"{'reglog__C': np.float64(0.31622776601683794), 'reglog__penalty': 'l2', 'selectkbest__k': 5000}",0.8079564659770584,0.8041987798007887,0.7701908209375636,0.8346178586982145,0.7937597410382449,0.8021447332903741,0.020899090063259258,7
4.666035556793213,0.3355968659644589,1.0123356819152831,0.3128170335544191,0.31622776601683794,l2,10000,"{'reglog__C': np.float64(0.31622776601683794), 'reglog__penalty': 'l2', 'selectkbest__k': 10000}",0.8079564659770584,0.8041987798007887,0.7701908209375636,0.8346178586982145,0.7937597410382449,0.8021447332903741,0.020899090063259258,7
4.496336126327515,0.9124740161993584,0.9872825622558594,0.17577319530447,0.31622776601683794,l2,20000,"{'reglog__C': np.float64(0.31622776601683794), 'reglog__penalty': 'l2', 'selectkbest__k': 20000}",0.8079564659770584,0.8041987798007887,0.7701908209375636,0.8346178586982145,0.7937597410382449,0.8021447332903741,0.020899090063259258,7
7.050918054580689,1.8366842075717498,1.2831764221191406,0.4793255920696781,1.0,l1,5000,"{'reglog__C': np.float64(1.0), 'reglog__penalty': 'l1', 'selectkbest__k': 5000}",0.7436902436003467,0.7361159389021403,0.7020530431065137,0.7282000263697275,0.6973184670103505,0.7214755437978158,0.018514052036258114,22
11.330712127685548,1.4257696168580092,1.8735363483428955,0.7526085046708582,1.0,l1,10000,"{'reglog__C': np.float64(1.0), 'reglog__penalty': 'l1', 'selectkbest__k': 10000}",0.7436902436003467,0.7361159389021403,0.7020530431065137,0.7282000263697275,0.6973184670103505,0.7214755437978158,0.018514052036258114,22
8.591359424591065,1.9444079842347717,1.2649699687957763,0.8045176728930518,1.0,l1,20000,"{'reglog__C': np.float64(1.0), 'reglog__penalty': 'l1', 'selectkbest__k': 20000}",0.7436902436003467,0.7361159389021403,0.7020530431065137,0.7282000263697275,0.6973184670103505,0.7214755437978158,0.018514052036258114,22
6.324121618270874,0.9766761159453671,1.1554296493530274,0.30120551115517274,1.0,l2,5000,"{'reglog__C': np.float64(1.0), 'reglog__penalty': 'l2', 'selectkbest__k': 5000}",0.7977511816434733,0.8057849588672203,0.7339564180320992,0.8041907889742576,0.764990209007713,0.7813347113049527,0.027934068158612286,13
